age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,last_contact_day
33.0,management,s,tertiary,no,369.0,no,no,cellular,143.0,10.0,-1.0,0.0,unknown,236.0
34.0,technician,s,secondary,no,95.0,no,no,cellular,119.0,8.0,-1.0,0.0,unknown,233.0
37.0,housemaid,m,secondary,no,167.0,yes,no,cellular,225.0,3.0,-1.0,0.0,unknown,201.0
30.0,technician,m,secondary,no,418.0,yes,no,unknown,112.0,1.0,-1.0,0.0,unknown,153.0
36.0,management,s,tertiary,no,265.0,yes,no,cellular,140.0,1.0,-1.0,0.0,unknown,106.0
40.0,technician,d,secondary,no,-163.0,yes,no,cellular,290.0,1.0,-1.0,0.0,unknown,127.0
51.0,unemployed,m,secondary,no,1052.0,no,no,cellular,280.0,4.0,-1.0,0.0,unknown,236.0
53.0,entrepreneur,m,secondary,no,162.0,yes,no,cellular,270.0,2.0,-1.0,0.0,unknown,126.0
33.0,entrepreneur,m,secondary,no,3140.0,yes,yes,cellular,7.0,5.0,-1.0,0.0,unknown,324.0
31.0,technician,m,secondary,no,467.0,yes,no,cellular,171.0,2.0,-1.0,0.0,unknown,130.0
43.0,admin.,m,secondary,no,257.0,no,no,cellular,186.0,6.0,-1.0,0.0,unknown,240.0
42.0,technician,m,unknown,no,1559.0,no,no,cellular,155.0,1.0,103.0,1.0,success,222.0
52.0,management,m,tertiary,no,3737.0,yes,no,unknown,574.0,4.0,-1.0,0.0,unknown,169.0
50.0,technician,d,unknown,no,1328.0,yes,no,unknown,140.0,1.0,-1.0,0.0,unknown,148.0
38.0,blue-collar,m,secondary,no,961.0,yes,no,unknown,346.0,1.0,-1.0,0.0,unknown,135.0
45.0,management,m,tertiary,no,7154.0,yes,no,cellular,93.0,3.0,111.0,3.0,failure,322.0
33.0,blue-collar,m,primary,no,3512.0,yes,no,cellular,251.0,1.0,183.0,2.0,failure,322.0
37.0,technician,m,secondary,no,4030.0,yes,no,unknown,178.0,5.0,-1.0,0.0,unknown,145.0
28.0,services,m,secondary,no,72.0,no,yes,cellular,418.0,4.0,-1.0,0.0,unknown,190.0
51.0,management,m,tertiary,no,2125.0,no,yes,cellular,20.0,2.0,-1.0,0.0,unknown,218.0
45.0,blue-collar,m,secondary,no,4111.0,yes,no,unknown,211.0,2.0,-1.0,0.0,unknown,138.0
51.0,management,m,tertiary,no,469.0,no,no,cellular,491.0,1.0,182.0,3.0,success,286.0
43.0,admin.,s,secondary,no,250.0,yes,no,cellular,390.0,2.0,-1.0,0.0,unknown,34.0
35.0,blue-collar,m,secondary,no,911.0,yes,no,cellular,136.0,2.0,175.0,7.0,failure,133.0
41.0,blue-collar,m,primary,no,254.0,yes,no,cellular,25.0,1.0,309.0,3.0,failure,131.0
24.0,technician,s,secondary,no,246.0,yes,yes,cellular,224.0,1.0,-1.0,0.0,unknown,134.0
42.0,services,m,secondary,no,1370.0,yes,no,cellular,36.0,2.0,-1.0,0.0,unknown,134.0
38.0,blue-collar,m,primary,no,-459.0,yes,yes,cellular,219.0,2.0,-1.0,0.0,unknown,322.0
39.0,technician,m,secondary,no,130.0,no,no,cellular,202.0,2.0,-1.0,0.0,unknown,188.0
38.0,management,m,tertiary,no,238.0,no,no,cellular,131.0,1.0,90.0,2.0,success,123.0
39.0,blue-collar,s,unknown,no,10.0,yes,no,telephone,23.0,3.0,346.0,10.0,failure,134.0
26.0,blue-collar,s,secondary,no,450.0,no,yes,cellular,542.0,1.0,-1.0,0.0,unknown,33.0
36.0,services,m,secondary,no,5000.0,no,no,unknown,177.0,5.0,-1.0,0.0,unknown,166.0
31.0,technician,s,secondary,no,3701.0,no,no,cellular,709.0,3.0,-1.0,0.0,unknown,229.0
50.0,admin.,m,secondary,no,2695.0,no,no,cellular,312.0,2.0,159.0,2.0,other,136.0
43.0,blue-collar,m,secondary,no,1437.0,yes,no,cellular,94.0,1.0,-1.0,0.0,unknown,133.0
39.0,admin.,m,unknown,no,3252.0,no,no,cellular,298.0,1.0,-1.0,0.0,unknown,232.0
30.0,blue-collar,s,secondary,no,1837.0,yes,no,cellular,109.0,2.0,-1.0,0.0,unknown,137.0
40.0,blue-collar,m,secondary,no,498.0,yes,no,cellular,55.0,2.0,298.0,4.0,failure,127.0
31.0,blue-collar,s,secondary,no,-457.0,yes,no,cellular,270.0,4.0,366.0,2.0,failure,125.0
29.0,services,m,secondary,no,376.0,no,yes,telephone,49.0,3.0,183.0,4.0,failure,27.0
37.0,technician,m,secondary,no,474.0,yes,no,cellular,85.0,1.0,322.0,1.0,failure,103.0
31.0,entrepreneur,s,tertiary,no,544.0,no,yes,cellular,401.0,2.0,8.0,3.0,other,35.0
50.0,management,d,tertiary,no,11998.0,no,no,cellular,349.0,1.0,-1.0,0.0,unknown,324.0
50.0,self-employed,m,secondary,no,10052.0,no,no,cellular,665.0,2.0,-1.0,0.0,unknown,224.0
31.0,services,m,tertiary,no,37.0,yes,no,unknown,313.0,1.0,-1.0,0.0,unknown,124.0
31.0,admin.,m,secondary,no,8295.0,yes,no,cellular,541.0,1.0,-1.0,0.0,unknown,322.0
29.0,blue-collar,s,secondary,no,-20.0,no,yes,cellular,574.0,1.0,-1.0,0.0,unknown,201.0
32.0,blue-collar,m,secondary,no,0.0,no,no,cellular,269.0,1.0,-1.0,0.0,unknown,190.0
30.0,technician,s,secondary,no,1395.0,yes,no,cellular,199.0,2.0,354.0,1.0,failure,134.0
35.0,unemployed,s,secondary,no,145.0,no,no,cellular,354.0,1.0,-1.0,0.0,unknown,197.0
37.0,student,d,tertiary,no,0.0,no,no,telephone,100.0,6.0,-1.0,0.0,unknown,210.0
40.0,management,m,tertiary,no,542.0,yes,no,cellular,1816.0,1.0,-1.0,0.0,unknown,323.0
42.0,management,m,tertiary,no,3718.0,yes,no,cellular,50.0,2.0,-1.0,0.0,unknown,217.0
28.0,admin.,s,secondary,no,260.0,yes,no,unknown,374.0,2.0,-1.0,0.0,unknown,126.0
40.0,entrepreneur,m,tertiary,no,1953.0,yes,no,unknown,112.0,5.0,-1.0,0.0,unknown,156.0
44.0,management,m,tertiary,no,3091.0,yes,no,unknown,331.0,4.0,-1.0,0.0,unknown,167.0
53.0,technician,m,secondary,no,-440.0,no,no,cellular,14.0,33.0,-1.0,0.0,unknown,210.0
32.0,admin.,d,secondary,no,281.0,yes,no,unknown,231.0,4.0,-1.0,0.0,unknown,127.0
44.0,self-employed,m,primary,no,0.0,no,no,cellular,843.0,3.0,-1.0,0.0,unknown,323.0
53.0,management,m,tertiary,no,1624.0,no,no,cellular,107.0,1.0,98.0,6.0,success,217.0
52.0,technician,d,secondary,no,144.0,yes,no,cellular,362.0,1.0,-1.0,0.0,unknown,134.0
38.0,technician,m,tertiary,no,447.0,yes,no,cellular,224.0,1.0,269.0,1.0,failure,32.0
40.0,technician,m,secondary,yes,-432.0,yes,yes,cellular,1464.0,3.0,-1.0,0.0,unknown,231.0
44.0,blue-collar,m,primary,no,318.0,no,no,telephone,287.0,2.0,-1.0,0.0,unknown,202.0
51.0,blue-collar,m,unknown,no,2547.0,yes,no,unknown,491.0,2.0,-1.0,0.0,unknown,134.0
37.0,self-employed,s,tertiary,no,556.0,no,no,unknown,200.0,2.0,-1.0,0.0,unknown,167.0
36.0,management,d,tertiary,no,-978.0,yes,no,cellular,62.0,3.0,-1.0,0.0,unknown,132.0
37.0,services,s,secondary,no,50.0,no,no,cellular,244.0,1.0,154.0,8.0,other,322.0
45.0,blue-collar,m,primary,no,2388.0,no,no,cellular,317.0,2.0,-1.0,0.0,unknown,222.0
36.0,housemaid,s,secondary,no,28.0,no,yes,cellular,149.0,2.0,-1.0,0.0,unknown,222.0
31.0,technician,m,secondary,no,0.0,no,no,cellular,229.0,3.0,-1.0,0.0,unknown,194.0
33.0,services,m,secondary,no,2368.0,no,no,unknown,5.0,1.0,-1.0,0.0,unknown,255.0
47.0,blue-collar,m,primary,no,469.0,no,no,telephone,208.0,6.0,-1.0,0.0,unknown,233.0
28.0,admin.,s,secondary,no,177.0,yes,yes,cellular,150.0,1.0,-1.0,0.0,unknown,125.0
54.0,management,d,tertiary,no,22.0,no,yes,cellular,259.0,3.0,-1.0,0.0,unknown,198.0
34.0,management,s,tertiary,no,382.0,no,no,cellular,148.0,1.0,94.0,1.0,failure,35.0
32.0,blue-collar,s,primary,no,398.0,yes,no,cellular,209.0,2.0,-1.0,0.0,unknown,133.0
40.0,admin.,s,secondary,no,5061.0,no,yes,cellular,63.0,2.0,-1.0,0.0,unknown,33.0
38.0,technician,m,secondary,no,0.0,no,no,cellular,82.0,4.0,-1.0,0.0,unknown,239.0
48.0,self-employed,m,tertiary,no,147.0,no,yes,cellular,295.0,4.0,-1.0,0.0,unknown,208.0
47.0,technician,s,secondary,no,80.0,yes,no,cellular,169.0,5.0,-1.0,0.0,unknown,196.0
25.0,blue-collar,s,secondary,no,0.0,yes,no,cellular,44.0,9.0,-1.0,0.0,unknown,132.0
32.0,services,m,unknown,no,23.0,no,no,cellular,425.0,2.0,-1.0,0.0,unknown,191.0
39.0,blue-collar,m,primary,no,4415.0,no,no,telephone,120.0,1.0,-1.0,0.0,unknown,285.0
37.0,blue-collar,m,primary,no,89.0,yes,no,unknown,51.0,4.0,-1.0,0.0,unknown,152.0
35.0,technician,s,secondary,no,2.0,no,no,cellular,239.0,4.0,-1.0,0.0,unknown,222.0
21.0,student,s,primary,no,423.0,no,no,cellular,104.0,5.0,-1.0,0.0,unknown,97.0
50.0,services,m,primary,no,12.0,yes,no,cellular,168.0,1.0,-1.0,0.0,unknown,224.0
28.0,technician,m,secondary,no,1180.0,yes,no,unknown,637.0,3.0,-1.0,0.0,unknown,148.0
42.0,management,m,tertiary,no,1336.0,yes,yes,cellular,65.0,1.0,-1.0,0.0,unknown,202.0
35.0,services,m,secondary,no,1417.0,yes,no,cellular,65.0,3.0,-1.0,0.0,unknown,133.0
63.0,retired,m,secondary,no,0.0,no,no,telephone,73.0,2.0,-1.0,0.0,unknown,279.0
27.0,student,s,tertiary,no,524.0,no,no,cellular,496.0,2.0,-1.0,0.0,unknown,36.0
31.0,admin.,m,secondary,no,457.0,yes,no,cellular,283.0,1.0,171.0,5.0,failure,324.0
60.0,retired,m,secondary,no,597.0,no,no,cellular,981.0,1.0,-1.0,0.0,unknown,195.0
50.0,management,m,tertiary,no,1597.0,no,no,cellular,374.0,2.0,-1.0,0.0,unknown,322.0
30.0,technician,s,secondary,no,309.0,no,no,cellular,99.0,1.0,-1.0,0.0,unknown,224.0
50.0,management,m,primary,no,313.0,no,no,telephone,958.0,1.0,-1.0,0.0,unknown,286.0
28.0,technician,s,secondary,no,389.0,yes,no,cellular,15.0,7.0,-1.0,0.0,unknown,130.0
40.0,blue-collar,m,secondary,no,598.0,yes,no,cellular,90.0,5.0,-1.0,0.0,unknown,211.0
57.0,blue-collar,m,primary,no,1502.0,yes,no,unknown,269.0,2.0,-1.0,0.0,unknown,147.0
35.0,admin.,s,secondary,no,111.0,yes,no,cellular,127.0,3.0,-1.0,0.0,unknown,198.0
34.0,management,s,tertiary,no,94.0,no,no,cellular,45.0,11.0,-1.0,0.0,unknown,236.0
52.0,blue-collar,m,unknown,no,51.0,no,no,cellular,935.0,2.0,-1.0,0.0,unknown,225.0
55.0,retired,m,primary,no,628.0,no,yes,cellular,123.0,2.0,-1.0,0.0,unknown,217.0
40.0,management,d,tertiary,no,96.0,yes,no,cellular,188.0,14.0,-1.0,0.0,unknown,205.0
40.0,management,m,tertiary,no,42.0,no,yes,cellular,215.0,6.0,-1.0,0.0,unknown,229.0
36.0,blue-collar,m,secondary,no,195.0,yes,yes,cellular,1297.0,2.0,-1.0,0.0,unknown,126.0
34.0,management,m,tertiary,no,1184.0,yes,no,cellular,415.0,1.0,-1.0,0.0,unknown,124.0
21.0,blue-collar,s,secondary,no,2265.0,no,no,cellular,156.0,4.0,99.0,2.0,success,146.0
45.0,admin.,m,secondary,no,137.0,yes,no,unknown,427.0,1.0,-1.0,0.0,unknown,133.0
57.0,retired,m,secondary,no,283.0,no,no,cellular,123.0,2.0,-1.0,0.0,unknown,218.0
36.0,management,m,tertiary,no,61.0,no,yes,cellular,452.0,2.0,-1.0,0.0,unknown,230.0
30.0,technician,s,secondary,no,151.0,no,no,cellular,276.0,2.0,-1.0,0.0,unknown,33.0
58.0,management,m,secondary,no,111.0,no,no,telephone,58.0,2.0,-1.0,0.0,unknown,82.0
35.0,technician,s,tertiary,no,272.0,no,no,cellular,86.0,2.0,-1.0,0.0,unknown,222.0
39.0,services,m,secondary,no,2040.0,yes,no,cellular,312.0,6.0,-1.0,0.0,unknown,131.0
32.0,services,s,secondary,no,81.0,yes,no,unknown,126.0,5.0,-1.0,0.0,unknown,126.0
32.0,technician,m,tertiary,no,463.0,yes,no,unknown,128.0,2.0,-1.0,0.0,unknown,132.0
30.0,management,s,tertiary,no,2876.0,no,no,cellular,103.0,4.0,-1.0,0.0,unknown,217.0
48.0,admin.,d,secondary,no,341.0,no,yes,cellular,382.0,4.0,-1.0,0.0,unknown,35.0
19.0,student,s,primary,no,103.0,no,no,cellular,96.0,2.0,97.0,2.0,success,287.0
55.0,retired,m,tertiary,no,8037.0,no,no,cellular,114.0,2.0,-1.0,0.0,unknown,33.0
38.0,services,s,secondary,no,1315.0,no,no,unknown,23.0,12.0,-1.0,0.0,unknown,170.0
30.0,admin.,m,secondary,no,222.0,no,no,telephone,343.0,9.0,-1.0,0.0,unknown,194.0
54.0,blue-collar,d,primary,no,0.0,yes,no,cellular,219.0,2.0,-1.0,0.0,unknown,324.0
36.0,services,d,tertiary,no,162.0,yes,no,cellular,69.0,1.0,367.0,6.0,other,137.0
59.0,blue-collar,m,secondary,no,104.0,yes,no,unknown,92.0,5.0,-1.0,0.0,unknown,152.0
31.0,blue-collar,m,primary,no,11.0,yes,no,unknown,399.0,3.0,-1.0,0.0,unknown,128.0
34.0,admin.,m,secondary,no,147.0,yes,yes,cellular,57.0,7.0,-1.0,0.0,unknown,209.0
39.0,services,d,secondary,no,-388.0,yes,no,cellular,205.0,2.0,-1.0,0.0,unknown,189.0
40.0,blue-collar,m,primary,no,481.0,yes,no,cellular,228.0,3.0,347.0,1.0,failure,109.0
31.0,technician,d,secondary,no,202.0,yes,no,cellular,146.0,1.0,-1.0,0.0,unknown,198.0
58.0,services,m,secondary,no,627.0,no,no,cellular,110.0,4.0,-1.0,0.0,unknown,224.0
31.0,technician,m,secondary,no,298.0,no,no,cellular,436.0,5.0,-1.0,0.0,unknown,233.0
52.0,technician,s,secondary,no,36.0,yes,no,unknown,335.0,1.0,-1.0,0.0,unknown,135.0
73.0,retired,m,tertiary,no,443.0,no,no,cellular,133.0,2.0,-1.0,0.0,unknown,35.0
51.0,blue-collar,m,primary,no,-27.0,no,no,telephone,158.0,4.0,-1.0,0.0,unknown,240.0
23.0,management,s,tertiary,no,2605.0,yes,no,unknown,278.0,6.0,-1.0,0.0,unknown,126.0
57.0,technician,m,secondary,no,253.0,no,yes,unknown,230.0,3.0,-1.0,0.0,unknown,183.0
28.0,management,m,tertiary,no,395.0,no,no,unknown,178.0,1.0,-1.0,0.0,unknown,140.0
49.0,blue-collar,m,primary,no,126.0,no,no,unknown,60.0,1.0,-1.0,0.0,unknown,183.0
32.0,management,s,tertiary,no,703.0,yes,no,cellular,200.0,3.0,-1.0,0.0,unknown,106.0
36.0,admin.,m,secondary,no,953.0,yes,no,cellular,80.0,1.0,81.0,2.0,failure,228.0
38.0,technician,m,tertiary,no,1161.0,yes,no,unknown,665.0,1.0,-1.0,0.0,unknown,127.0
56.0,retired,m,primary,no,9367.0,no,no,cellular,320.0,2.0,101.0,2.0,success,224.0
30.0,technician,s,secondary,no,10152.0,yes,no,cellular,266.0,1.0,-1.0,0.0,unknown,190.0
40.0,management,s,tertiary,no,-275.0,yes,no,unknown,219.0,2.0,-1.0,0.0,unknown,127.0
30.0,management,s,tertiary,no,9634.0,no,no,cellular,402.0,4.0,101.0,5.0,failure,324.0
55.0,admin.,m,secondary,no,0.0,no,no,cellular,88.0,2.0,-1.0,0.0,unknown,240.0
34.0,blue-collar,m,secondary,no,362.0,yes,no,cellular,151.0,1.0,-1.0,0.0,unknown,134.0
36.0,technician,m,secondary,no,2473.0,no,no,cellular,965.0,4.0,-1.0,0.0,unknown,239.0
49.0,services,m,secondary,no,180.0,yes,yes,unknown,392.0,3.0,-1.0,0.0,unknown,152.0
42.0,services,m,secondary,no,1301.0,yes,no,cellular,510.0,6.0,-1.0,0.0,unknown,201.0
33.0,entrepreneur,s,secondary,no,278.0,no,no,cellular,563.0,5.0,-1.0,0.0,unknown,31.0
44.0,services,s,secondary,no,5045.0,yes,no,cellular,20.0,6.0,175.0,15.0,other,324.0
33.0,blue-collar,s,primary,no,777.0,no,no,cellular,263.0,1.0,-1.0,0.0,unknown,187.0
42.0,management,m,secondary,no,43.0,yes,no,unknown,735.0,8.0,-1.0,0.0,unknown,133.0
34.0,admin.,s,secondary,no,69.0,yes,no,telephone,92.0,3.0,362.0,4.0,other,125.0
55.0,technician,m,tertiary,no,1181.0,no,no,cellular,42.0,1.0,-1.0,0.0,unknown,324.0
34.0,technician,s,tertiary,no,2838.0,yes,no,cellular,620.0,3.0,-1.0,0.0,unknown,132.0
46.0,self-employed,m,tertiary,no,2421.0,no,no,cellular,1084.0,1.0,100.0,4.0,failure,322.0
31.0,entrepreneur,m,tertiary,no,79.0,yes,no,unknown,558.0,1.0,-1.0,0.0,unknown,290.0
49.0,management,m,tertiary,no,7007.0,no,no,cellular,325.0,2.0,-1.0,0.0,unknown,320.0
33.0,management,m,tertiary,no,4054.0,yes,no,cellular,633.0,1.0,-1.0,0.0,unknown,190.0
33.0,technician,s,secondary,yes,-374.0,no,yes,cellular,160.0,2.0,-1.0,0.0,unknown,231.0
32.0,admin.,s,tertiary,no,594.0,yes,no,unknown,134.0,2.0,-1.0,0.0,unknown,132.0
26.0,admin.,s,tertiary,no,2170.0,yes,no,cellular,398.0,1.0,-1.0,0.0,unknown,116.0
25.0,services,m,secondary,no,10.0,yes,no,cellular,114.0,1.0,-1.0,0.0,unknown,197.0
33.0,housemaid,s,secondary,no,118.0,no,no,cellular,159.0,1.0,-1.0,0.0,unknown,28.0
27.0,admin.,m,secondary,no,283.0,yes,no,cellular,483.0,1.0,-1.0,0.0,unknown,198.0
60.0,retired,m,secondary,no,938.0,no,no,cellular,380.0,3.0,-1.0,0.0,unknown,12.0
52.0,services,d,secondary,no,2455.0,no,no,telephone,76.0,1.0,119.0,1.0,failure,324.0
31.0,services,s,secondary,yes,68.0,yes,no,unknown,169.0,2.0,-1.0,0.0,unknown,128.0
52.0,services,d,primary,no,-644.0,no,no,cellular,119.0,3.0,-1.0,0.0,unknown,229.0
31.0,management,m,tertiary,no,10.0,no,no,cellular,283.0,1.0,-1.0,0.0,unknown,323.0
33.0,technician,m,secondary,no,1264.0,no,yes,cellular,100.0,6.0,-1.0,0.0,unknown,219.0
40.0,services,s,secondary,no,2936.0,no,no,unknown,473.0,2.0,-1.0,0.0,unknown,156.0
33.0,management,s,tertiary,no,2059.0,no,no,cellular,106.0,2.0,-1.0,0.0,unknown,240.0
32.0,management,s,tertiary,no,656.0,yes,yes,cellular,148.0,2.0,-1.0,0.0,unknown,109.0
32.0,technician,m,secondary,no,-213.0,yes,no,cellular,310.0,7.0,-1.0,0.0,unknown,239.0
31.0,technician,s,secondary,no,863.0,yes,no,cellular,166.0,3.0,111.0,6.0,failure,144.0
38.0,technician,m,secondary,no,2000.0,yes,no,cellular,198.0,2.0,-1.0,0.0,unknown,126.0
51.0,unemployed,m,tertiary,no,1801.0,no,no,cellular,838.0,3.0,-1.0,0.0,unknown,105.0
31.0,unemployed,s,primary,no,1.0,no,no,cellular,19.0,6.0,-1.0,0.0,unknown,32.0
38.0,management,m,tertiary,no,162.0,yes,no,cellular,143.0,1.0,-1.0,0.0,unknown,324.0
26.0,housemaid,s,secondary,no,93.0,no,no,cellular,255.0,3.0,-1.0,0.0,unknown,191.0
54.0,unemployed,m,primary,no,1251.0,no,no,cellular,105.0,1.0,-1.0,0.0,unknown,324.0
54.0,management,m,tertiary,no,0.0,no,no,cellular,260.0,7.0,-1.0,0.0,unknown,225.0
32.0,management,m,secondary,no,134.0,yes,yes,cellular,532.0,3.0,-1.0,0.0,unknown,134.0
29.0,admin.,s,secondary,no,200.0,yes,no,cellular,261.0,1.0,-1.0,0.0,unknown,137.0
52.0,admin.,m,secondary,no,1236.0,yes,no,unknown,247.0,1.0,-1.0,0.0,unknown,125.0
43.0,technician,d,tertiary,no,27.0,no,no,cellular,412.0,4.0,-1.0,0.0,unknown,187.0
44.0,services,d,secondary,no,0.0,yes,no,cellular,151.0,2.0,370.0,2.0,failure,130.0
37.0,technician,m,secondary,no,123.0,yes,yes,unknown,530.0,2.0,-1.0,0.0,unknown,125.0
28.0,admin.,s,secondary,no,762.0,no,no,cellular,115.0,3.0,-1.0,0.0,unknown,260.0
32.0,self-employed,m,secondary,no,413.0,yes,no,cellular,712.0,2.0,-1.0,0.0,unknown,191.0
37.0,blue-collar,m,secondary,no,166.0,yes,no,unknown,135.0,3.0,-1.0,0.0,unknown,132.0
35.0,technician,m,secondary,no,783.0,yes,no,cellular,772.0,4.0,-1.0,0.0,unknown,105.0
45.0,management,s,tertiary,no,0.0,no,no,cellular,114.0,1.0,-1.0,0.0,unknown,146.0
47.0,housemaid,m,tertiary,no,1692.0,yes,no,cellular,592.0,1.0,-1.0,0.0,unknown,29.0
29.0,blue-collar,m,unknown,no,135.0,yes,no,unknown,150.0,6.0,-1.0,0.0,unknown,142.0
44.0,technician,d,secondary,no,268.0,no,no,unknown,108.0,6.0,-1.0,0.0,unknown,167.0
65.0,retired,d,secondary,no,828.0,no,no,cellular,305.0,1.0,-1.0,0.0,unknown,193.0
53.0,entrepreneur,m,unknown,no,19850.0,no,no,unknown,86.0,1.0,-1.0,0.0,unknown,156.0
32.0,management,s,tertiary,no,1310.0,no,no,cellular,418.0,3.0,-1.0,0.0,unknown,223.0
39.0,blue-collar,m,primary,no,111.0,no,no,cellular,201.0,2.0,-1.0,0.0,unknown,321.0
29.0,management,s,tertiary,no,1273.0,yes,no,cellular,44.0,9.0,-1.0,0.0,unknown,134.0
33.0,blue-collar,m,secondary,no,2254.0,yes,no,cellular,130.0,1.0,148.0,1.0,failure,106.0
32.0,services,s,secondary,no,-121.0,yes,yes,unknown,272.0,1.0,-1.0,0.0,unknown,132.0
53.0,blue-collar,m,secondary,no,1103.0,yes,yes,unknown,163.0,4.0,-1.0,0.0,unknown,149.0
38.0,management,s,tertiary,no,8953.0,no,yes,cellular,301.0,1.0,-1.0,0.0,unknown,323.0
39.0,housemaid,m,tertiary,no,2990.0,no,no,telephone,127.0,4.0,-1.0,0.0,unknown,119.0
47.0,blue-collar,m,secondary,no,1388.0,yes,no,cellular,119.0,2.0,-1.0,0.0,unknown,106.0
50.0,blue-collar,d,primary,no,171.0,no,no,cellular,75.0,3.0,-1.0,0.0,unknown,225.0
32.0,blue-collar,m,secondary,no,0.0,yes,no,cellular,189.0,1.0,170.0,1.0,other,323.0
51.0,unknown,d,unknown,no,1649.0,no,no,unknown,93.0,1.0,-1.0,0.0,unknown,155.0
69.0,technician,m,tertiary,no,482.0,no,no,cellular,101.0,1.0,-1.0,0.0,unknown,307.0
59.0,management,m,primary,no,120.0,no,yes,cellular,102.0,2.0,-1.0,0.0,unknown,197.0
30.0,blue-collar,m,primary,no,1480.0,yes,no,unknown,360.0,2.0,-1.0,0.0,unknown,133.0
28.0,services,s,secondary,no,47.0,no,no,cellular,405.0,2.0,-1.0,0.0,unknown,202.0
35.0,technician,d,unknown,no,244.0,no,no,cellular,54.0,10.0,-1.0,0.0,unknown,201.0
50.0,blue-collar,m,tertiary,no,5423.0,yes,no,cellular,75.0,3.0,-1.0,0.0,unknown,324.0
51.0,blue-collar,m,primary,no,581.0,no,no,cellular,121.0,4.0,-1.0,0.0,unknown,236.0
27.0,services,s,tertiary,no,536.0,yes,no,cellular,105.0,3.0,-1.0,0.0,unknown,130.0
34.0,blue-collar,m,secondary,no,1235.0,yes,yes,cellular,464.0,1.0,-1.0,0.0,unknown,98.0
33.0,technician,d,secondary,no,948.0,no,no,unknown,7.0,1.0,-1.0,0.0,unknown,206.0
60.0,entrepreneur,m,secondary,no,480.0,no,yes,telephone,341.0,6.0,-1.0,0.0,unknown,195.0
32.0,technician,s,tertiary,no,543.0,no,no,cellular,385.0,3.0,-1.0,0.0,unknown,222.0
33.0,blue-collar,s,tertiary,no,457.0,yes,no,cellular,107.0,4.0,-1.0,0.0,unknown,203.0
49.0,blue-collar,m,primary,no,902.0,no,no,unknown,210.0,2.0,-1.0,0.0,unknown,159.0
52.0,blue-collar,m,primary,no,2569.0,no,no,cellular,258.0,5.0,-1.0,0.0,unknown,222.0
31.0,services,m,secondary,no,414.0,yes,no,unknown,215.0,1.0,-1.0,0.0,unknown,126.0
34.0,admin.,s,secondary,no,5057.0,yes,no,cellular,73.0,1.0,-1.0,0.0,unknown,322.0
59.0,entrepreneur,d,tertiary,no,-869.0,no,yes,cellular,113.0,1.0,-1.0,0.0,unknown,189.0
27.0,blue-collar,m,tertiary,no,335.0,yes,no,unknown,519.0,3.0,-1.0,0.0,unknown,176.0
40.0,technician,m,secondary,no,1232.0,no,no,cellular,175.0,11.0,-1.0,0.0,unknown,239.0
35.0,management,m,tertiary,no,126.0,no,yes,cellular,371.0,2.0,-1.0,0.0,unknown,187.0
29.0,admin.,s,secondary,no,209.0,no,no,cellular,605.0,2.0,-1.0,0.0,unknown,35.0
37.0,services,m,secondary,no,-21.0,yes,yes,unknown,61.0,2.0,-1.0,0.0,unknown,142.0
57.0,management,m,tertiary,no,132.0,yes,no,cellular,174.0,3.0,-1.0,0.0,unknown,209.0
35.0,management,s,tertiary,no,642.0,no,no,cellular,278.0,1.0,-1.0,0.0,unknown,127.0
31.0,blue-collar,m,secondary,no,1078.0,yes,no,cellular,248.0,1.0,330.0,3.0,other,132.0
36.0,blue-collar,d,secondary,no,-523.0,yes,yes,cellular,193.0,1.0,333.0,17.0,other,130.0
33.0,services,m,tertiary,no,1349.0,yes,no,unknown,120.0,1.0,-1.0,0.0,unknown,140.0
51.0,blue-collar,m,primary,no,1543.0,no,no,cellular,121.0,2.0,-1.0,0.0,unknown,215.0
41.0,management,m,tertiary,no,1234.0,no,no,unknown,68.0,1.0,-1.0,0.0,unknown,167.0
31.0,blue-collar,m,secondary,no,43.0,yes,no,unknown,405.0,3.0,-1.0,0.0,unknown,138.0
35.0,services,m,secondary,no,457.0,yes,no,cellular,69.0,1.0,322.0,2.0,failure,106.0
37.0,services,s,secondary,no,594.0,yes,no,cellular,359.0,1.0,-1.0,0.0,unknown,28.0
32.0,admin.,d,secondary,no,-241.0,no,yes,unknown,856.0,2.0,-1.0,0.0,unknown,177.0
46.0,entrepreneur,m,tertiary,no,1082.0,yes,yes,cellular,288.0,1.0,-1.0,0.0,unknown,321.0
39.0,management,s,tertiary,yes,-401.0,yes,no,cellular,274.0,4.0,-1.0,0.0,unknown,230.0
48.0,blue-collar,m,primary,no,6489.0,yes,no,unknown,263.0,1.0,-1.0,0.0,unknown,138.0
24.0,services,m,tertiary,no,0.0,yes,no,unknown,299.0,1.0,-1.0,0.0,unknown,146.0
52.0,technician,m,secondary,no,851.0,no,no,unknown,87.0,2.0,-1.0,0.0,unknown,167.0
23.0,services,m,secondary,no,-19.0,yes,no,unknown,13.0,10.0,-1.0,0.0,unknown,170.0
29.0,admin.,s,secondary,no,382.0,yes,no,unknown,460.0,1.0,-1.0,0.0,unknown,131.0
29.0,management,s,tertiary,no,1422.0,yes,yes,unknown,29.0,27.0,-1.0,0.0,unknown,170.0
